"name","address","addressUrl","email","phone","website2","hoursOfOperation","website"
"texas-paintball","18300 Medina Vista Ln Jonestown TX 78645","https://www.google.com/maps/search/?api=1&query=18300+Medina+Vista+Ln+Jonestown+TX+78645","txpaintball@gmail.com","512-257-8728","txpb.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""5:00pm -\n\t\t\t\t9:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://www.txpb.com/"
"the-field-airsoft","1480 Terry Rd Vidor TX 77662","https://www.google.com/maps/search/?api=1&query=1480+Terry+Rd+Vidor+TX+77662","","","","[]",
"valknut-airsoft-llc","141 County Road 182 Ovalo TX 79541","https://www.google.com/maps/search/?api=1&query=141+County+Road+182+Ovalo+TX+79541","Valknutairsoft@yahoo.com","325-704-0069","Valknutairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://valknutairsoft.com/"
"west-texas-airsoft","706 N Fairgrounds Rd Midland TX 79706","https://www.google.com/maps/search/?api=1&query=706+N+Fairgrounds+Rd+Midland+TX+79706","","432-599-8951","","[{""day"":""Sunday"",""time"":""2:00pm -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]",
"sks-ranch","Strawberry UT 84021","https://www.google.com/maps/search/?api=1&query=+Strawberry+UT+84021","utahsksairsoft@gmail.com","","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""9:00am -\n\t\t\t\t11:00pm""},{""day"":""Tuesday"",""time"":""9:00am -\n\t\t\t\t11:00pm""},{""day"":""Wednesday"",""time"":""9:00am -\n\t\t\t\t11:00pm""},{""day"":""Thursday"",""time"":""9:00am -\n\t\t\t\t11:00pm""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t11:00pm""}]",
"tooele-battlegrounds","Stockton UT 84071","https://www.google.com/maps/search/?api=1&query=+Stockton+UT+84071","","","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t4:00pm""}]",
"xander","UT","https://www.google.com/maps/search/?api=1&query=++UT","","","","[]",
"augusta-airsoft","152 Johnson Dr Stuarts Draft VA 24477","https://www.google.com/maps/search/?api=1&query=152+Johnson+Dr+Stuarts+Draft+VA+24477","augustaairsoftllc@gmail.com","15404708713","augustaairsoft.com","[{""day"":""Sunday"",""time"":""12:30pm -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""5:30pm -\n\t\t\t\t8:00pm""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""12:30pm -\n\t\t\t\t5:00pm""}]","https://www.augustaairsoft.com/"
"ballahack-airsoft","2900 Ballahack Rd Chesapeake VA 23322","https://www.google.com/maps/search/?api=1&query=2900+Ballahack+Rd+Chesapeake+VA+23322","admin@ballahackairsoft.com","757-685-3356","ballahackairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.ballahackairsoft.com/"
"bethel-battlefield","123 Saunders Rd Hampton VA 23666","https://www.google.com/maps/search/?api=1&query=123+Saunders+Rd+Hampton+VA+23666","info@bethelpaintball.com","757-488-2501","bethelpaintball.com","[]","http://www.bethelpaintball.com/airsoft"
"black-sheep-airsoft","2850 Airline Boulevard Portsmouth VA 23701","https://www.google.com/maps/search/?api=1&query=2850+Airline+Boulevard+Portsmouth+VA+23701","store@blacksheepsoft.com","757-414-6106","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t9:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""2:00pm -\n\t\t\t\t9:00pm""},{""day"":""Friday"",""time"":""2:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t10:00pm""}]",
"cz-airsoft","102 Sanford Dr Fredericksburg VA 22406","https://www.google.com/maps/search/?api=1&query=102+Sanford+Dr+Fredericksburg+VA+22406","CZAirsoft@comcast.net","","czairsoft.wixsite.com","[]","http://czairsoft.wixsite.com/czairsoft"
"falling-river-airsoft","12610 Red House Road Brookneal VA 24528","https://www.google.com/maps/search/?api=1&query=12610+Red+House+Road+Brookneal+VA+24528","fallingriverairsoft@gmail.com","","facebook.com","[]","https://www.facebook.com/FallingRiverAirsoft/"
"food","VA","https://www.google.com/maps/search/?api=1&query=++VA","","","","[]",
"new-kent-paint-ball-airsoft-games","14375 Marine Corps Dr Lanexa VA 23089","https://www.google.com/maps/search/?api=1&query=14375+Marine+Corps+Dr+Lanexa+VA+23089","shogun1@mindspring.com","804-966-5104","newkentpaintballgames.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.newkentpaintballgames.com/airsoft.html"
"north-40-airsoft-llc","4409-4413 Dorchester Road Norton VA 24273","https://www.google.com/maps/search/?api=1&query=4409-4413+Dorchester+Road+Norton+VA+24273","north40airsoft@gmail.com","276-325-2640","north40airsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""10:00am -\n\t\t\t\t5:00pm""}]","http://north40airsoft.com/"
"pevs-paintball","39835 New Rd Aldie VA 20105","https://www.google.com/maps/search/?api=1&query=39835+New+Rd+Aldie+VA+20105","","703-327-7640","pevs.com","[]","http://www.pevs.com/airsoft-info/"
"ratac-battlefield","4688 Rucker Rd Moneta VA 24121","https://www.google.com/maps/search/?api=1&query=4688+Rucker+Rd+Moneta+VA+24121","airsoftroanoke@gmail.com","5406852726","roanokeairsoft.com","[]","http://www.roanokeairsoft.com/"
"river-city-airsoft","Hospital Street Richmond VA 23219","https://www.google.com/maps/search/?api=1&query=Hospital+Street+Richmond+VA+23219","rivercityairsoft.alicia@gmail.com","804-562-4003","Rivercityairsoft.net","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""}]","http://rivercityairsoft.net/"
"rush-airsoft","Surry VA 23883","https://www.google.com/maps/search/?api=1&query=+Surry+VA+23883","Contact@rushairsoft.com","","WWW.rushairsoft.com","[]","http://www.rushairsoft.com/"
"rush-airsoft","194 Sandy Hill Lane Surry VA 23883","https://www.google.com/maps/search/?api=1&query=194+Sandy+Hill+Lane+Surry+VA+23883","Contact@rushairsoft.com","","Www.rushairsoft.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","http://www.rushairsoft.com/"
"tac-301","139 Courthouse Lane Bowling Green VA 22427","https://www.google.com/maps/search/?api=1&query=139+Courthouse+Lane+Bowling+Green+VA+22427","","","facebook.com","[]","https://www.facebook.com/TAC301"
"tactical-airsoft-arena-manassas","Center Street Manassas VA 20110","https://www.google.com/maps/search/?api=1&query=Center+Street+Manassas+VA+20110","tacticalaacorporation@gmail.com","703-330-0333","tacticalairsoftarena.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t7:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""6:00pm -\n\t\t\t\t11:00pm""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""6:00pm -\n\t\t\t\t11:00pm""},{""day"":""Saturday"",""time"":""2:00pm -\n\t\t\t\t10:00pm""}]","http://tacticalairsoftarena.com/"
"the-swamp-fun-park","George Washington Memorial Highway Gloucester Point VA 23072","https://www.google.com/maps/search/?api=1&query=George+Washington+Memorial+Highway+Gloucester+Point+VA+23072","greg@swampfunpark.com","804-642-8778","swamppaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Thursday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t6:00pm""}]","http://www.swamppaintball.com/"
"valhalla-tactical","Rhoadmiller Street Richmond VA 23220","https://www.google.com/maps/search/?api=1&query=Rhoadmiller+Street+Richmond+VA+23220","ValhallaTacticalRVA@gmail.com","","","[]",
"xzone-airsoft","6851 Courthouse Rd Chesterfield VA 23832","https://www.google.com/maps/search/?api=1&query=6851+Courthouse+Rd+Chesterfield+VA+23832","Info@XZoneVa.org","804-715-3232","xzoneva.org","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://www.xzoneva.org/airsoft"
"thomson-field-aka-auburn-airsoft","3210 Stuck River Dr Auburn WA 98092","https://www.google.com/maps/search/?api=1&query=3210+Stuck+River+Dr+Auburn+WA+98092","","","facebook.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","https://www.facebook.com/ThomsonFieldArisoft/"
"cqb-fight-club","Southwest Nixon Loop Bremerton WA 98312","https://www.google.com/maps/search/?api=1&query=Southwest+Nixon+Loop+Bremerton+WA+98312","kitsapjeremy@comcast.net","360-698-4808","facebook.com","[]","https://www.facebook.com/groups/slaughtercountyairsoft"
"forest-fire-airsoft-and-paintball","Burn Road Arlington WA 98223","https://www.google.com/maps/search/?api=1&query=Burn+Road+Arlington+WA+98223","","425-879-2102","ForestFire.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t3:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","https://www.forestfire.com/"
"go-big-paintball-park","2149 E. Badger Rd Lynden WA 98264","https://www.google.com/maps/search/?api=1&query=2149+E.+Badger+Rd+Lynden+WA+98264","support@gobigpaintballpark.com","360-318-7637","bellinghampaintball.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t4:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://bellinghampaintball.com/?page_id=24"
"kelso-airsoft","Headquarters Rd  WA","https://www.google.com/maps/search/?api=1&query=+Headquarters+Rd++WA","","","","[]",
"mountain-airsoft","Rice WA 99167","https://www.google.com/maps/search/?api=1&query=+Rice+WA+99167","wademoss@rocketmail.com","509-680-2826","spokanedevildogs.com","[{""day"":""Sunday"",""time"":""8:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""8:00am -\n\t\t\t\t6:00pm""}]","http://www.spokanedevildogs.com/"
"nitehawk-airsoft","39490 Spring Creek Road Ford WA 99013","https://www.google.com/maps/search/?api=1&query=39490+Spring+Creek+Road+Ford+WA+99013","dale@nitehawkpaintball.com","509-919-4569","Nitehawkpaintball.com","[]","http://nitehawkpaintball.com/"
"paintball-station","19027 Milltown Rd Mount Vernon WA 98273","https://www.google.com/maps/search/?api=1&query=19027+Milltown+Rd+Mount+Vernon+WA+98273","bob@paintballstation.com","360-445-2571","paintballstation.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t4:00pm""}]","http://www.paintballstation.com/"
"playground-paintball-and-airsoft","Ahtanum Road Yakima WA 98903","https://www.google.com/maps/search/?api=1&query=Ahtanum+Road+Yakima+WA+98903","","","","[]",
"south-sound-airsoft","Stedman Road Southeast Olympia WA 98513","https://www.google.com/maps/search/?api=1&query=Stedman+Road+Southeast+Olympia+WA+98513","ssa.greenfield@gmail.com","","southsoundairsoft.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]","https://southsoundairsoft.com/"
"tactical-assault-airsoft-gaming-squad-taags","27804 108 Ave SE Kent WA 98030","https://www.google.com/maps/search/?api=1&query=27804+108+Ave+SE+Kent+WA+98030","","","meetup.com","[]","http://www.meetup.com/TAAGSairsoft/"
"the-airsoft-center","3099 South Sawyer Street Tacoma WA 98418","https://www.google.com/maps/search/?api=1&query=3099+South+Sawyer+Street+Tacoma+WA+98418","5dollarairsoft@gmail.com","253-345-8282","tactac1.com","[{""day"":""Sunday"",""time"":""12:00pm -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t9:00pm""}]","http://tactac1.com/"
"the-field","11121 North Ritchey Road Spokane WA 99224","https://www.google.com/maps/search/?api=1&query=11121+North+Ritchey+Road+Spokane+WA+99224","","","facebook.com","[]","https://www.facebook.com/PegasusAirsoftGroup/"
"the-lead-farm","34006 Gwinn Road Prosser WA 99350","https://www.google.com/maps/search/?api=1&query=34006+Gwinn+Road+Prosser+WA+99350","ricks.munn@gmail.com","509-832-1963","facebook.com","[]","https://www.facebook.com/LeadFarmAirsoft"
"thunder-dome","217 X St Vancouver WA 98661","https://www.google.com/maps/search/?api=1&query=217+X+St+Vancouver+WA+98661","info@thunderkissnw.com","360-836-0592","tknwthunerdome.com","[{""day"":""Sunday"",""time"":""11:00am -\n\t\t\t\t8:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Thursday"",""time"":""5:00pm -\n\t\t\t\t10:00pm""},{""day"":""Friday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""},{""day"":""Saturday"",""time"":""12:00pm -\n\t\t\t\t10:00pm""}]","http://tknwthunerdome.com/"
"wild-west-acres","14181 West Shelton Matlock Road Shelton WA 98584","https://www.google.com/maps/search/?api=1&query=14181+West+Shelton+Matlock+Road+Shelton+WA+98584","","","sites.google.com","[{""day"":""Sunday"",""time"":""10:00am -\n\t\t\t\t3:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","https://sites.google.com/view/wwa-airsoft/home"
"coast2coast-airsoft-llc","1383 Swamp Run Road Buckhannon WV 26201","https://www.google.com/maps/search/?api=1&query=1383+Swamp+Run+Road+Buckhannon+WV+26201","coast2coastairsoft@gmail.com","681-495-5218","facebook.com","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t6:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]","http://www.facebook.com/coast2coastairsoft"
"edwards-training-center-outdoor-range","Howell's Mill Road Ona WV 25545","https://www.google.com/maps/search/?api=1&query=Howell%27s+Mill+Road+Ona+WV+25545","EdwardsTCTeam@gmail.com","304-390-6013","EdwardsTrainingCenter.com","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""9:00am -\n\t\t\t\t8:00pm""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t8:00pm""}]","http://www.edwardstrainingcenter.com/"
"hillbilly-airsoft","Ballard WV 24918","https://www.google.com/maps/search/?api=1&query=+Ballard+WV+24918","Hillbillyairsoftusa@gmail.com","","Youtube.com","[]","http://youtube.com/hillbillyairsoftusa"
"meadows-creek","Charleston WV","https://www.google.com/maps/search/?api=1&query=+Charleston+WV","ElkRiverAirsoft@gmail.com","","","[{""day"":""Sunday"",""time"":""Closed""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""9:00am -\n\t\t\t\t5:00pm""}]",
"mountain-state-airsoft","Jerico Road Marlinton WV 24954","https://www.google.com/maps/search/?api=1&query=Jerico+Road+Marlinton+WV+24954","Devonshaffer93@gmail.com","304-799-6993","","[]",
"mountain-state-airsoft","1411 Jerico Road Marlinton WV 24954","https://www.google.com/maps/search/?api=1&query=1411+Jerico+Road+Marlinton+WV+24954","Devonshaffer93@gmail.com","304-799-6993","","[{""day"":""Sunday"",""time"":""9:00am -\n\t\t\t\t5:00pm""},{""day"":""Monday"",""time"":""Closed""},{""day"":""Tuesday"",""time"":""Closed""},{""day"":""Wednesday"",""time"":""Closed""},{""day"":""Thursday"",""time"":""Closed""},{""day"":""Friday"",""time"":""Closed""},{""day"":""Saturday"",""time"":""Closed""}]",
